Leaf type	Flower petal color	Leaf arrangement	Leaf blade edges	Flower symmetry	Number of sepals, petals or tepals	Fusion of sepals and petals	Stamen number	Fruit type (general)	Bulbils	Petal and sepal colors	Fringed petal edges	Inflorescence type	Flower description	Wings on fruit	Calyx symmetry	Growth form	Parasitism	Spines on plant
compound	pink to red or white	alternate	lobes or entire	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Carum carvi	Carum	Apiaceae	Apiales
simple	blue to purple or pink to red or white or yellow	alternate or basal	entire	bilaterally symmetrical	4 or 5	fused	1	dry & splits open	no bulbils	blue to purple or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	insectivorous	no spines or with spines	Utricularia subulata	Utricularia	Lentibulariaceae	Lamiales
simple	blue to purple or pink to red or white	alternate	entire	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	blue to purple or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Clarkia pulchella	Clarkia	Onagraceae	Myrtales
simple	?	alternate	teeth or entire	radially symmetrical	3 or 4	fused	1 or 3	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium rubrum	Chenopodium	Amaranthaceae	Caryophyllales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	unfused or fused	0 or 3	dry & splits open or dry & doesn't split open or fleshy	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Axyris amaranthoides	Axyris	Amaranthaceae	Caryophyllales
simple	blue to purple or pink to red or white	alternate	teeth or entire	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	blue to purple or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Clarkia rhomboidea	Clarkia	Onagraceae	Myrtales
compound	white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	4 or 6	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cardamine flexuosa	Cardamine	Brassicaceae	Brassicales
compound or simple	white or yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Eruca vesicaria	Eruca	Brassicaceae	Brassicales
compound or simple	other or white or yellow	alternate	lobes or teeth	radially symmetrical	4	unfused	6	dry & doesn't split open	no bulbils	white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Raphanus raphanistrum	Raphanus	Brassicaceae	Brassicales
simple	white	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium or inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Samolus valerandi	Samolus	Primulaceae	Ericales
simple	blue to purple or pink to red	alternate	lobes	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Malva sylvestris	Malva	Malvaceae	Malvales
compound	white	alternate	lobes or entire	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Selinum carvifolia	Selinum	Apiaceae	Apiales
simple	yellow	alternate or opposite	entire	radially symmetrical	5	unfused	5	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Linum virginianum	Linum	Linaceae	Malpighiales
simple	yellow	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Erysimum inconspicuum	Erysimum	Brassicaceae	Brassicales
simple	blue to purple	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Myosotis scorpioides	Myosotis	Boraginaceae	Boraginales
compound	blue to purple or white	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polemonium micranthum	Polemonium	Polemoniaceae	Ericales
simple	pink to red or white	alternate	entire	radially symmetrical	5	unfused	8	dry & doesn't split open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Fagopyrum esculentum	Fagopyrum	Polygonaceae	Caryophyllales
compound or simple	yellow	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Geum peckii	Geum	Rosaceae	Rosales
simple	blue to purple	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amsonia tabernaemontana	Amsonia	Apocynaceae	Gentianales
simple	blue to purple or pink to red or white	alternate	teeth or entire	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Eryngium yuccifolium	Eryngium	Apiaceae	Apiales
simple	blue to purple or pink to red	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cynoglossum officinale	Cynoglossum	Boraginaceae	Boraginales
simple	green to brown or white	alternate	lobes	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	green to brown or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	vine	not parasitic	no spines or with spines	Sicyos angulatus	Sicyos	Cucurbitaceae	Cucurbitales
simple	blue to purple	alternate	teeth	bilaterally symmetrical	5	unfused	1 or 5	dry & splits open	no bulbils	blue to purple	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Viola labradorica	Viola	Violaceae	Malpighiales
simple	white or yellow	alternate	teeth or entire	bilaterally symmetrical	4 or 5	fused	4	dry & splits open	no bulbils	white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	parasitic on other plants	no spines or with spines	Conopholis americana	Conopholis	Orobanchaceae	Lamiales
simple	blue to purple or white	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cynoglossum amabile	Cynoglossum	Boraginaceae	Boraginales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Agrimonia rostellata	Agrimonia	Rosaceae	Rosales
simple	green to brown or white	alternate	entire	radially symmetrical	5	fused	6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium or superior ovary or inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Fallopia sachalinensis	Fallopia	Polygonaceae	Caryophyllales
compound	white	alternate	teeth	radially symmetrical	5	unfused	13	fleshy	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Fragaria virginiana	Fragaria	Rosaceae	Rosales
compound	green to brown or white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	green to brown or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Sanicula canadensis	Sanicula	Apiaceae	Apiales
simple	blue to purple or white	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Hackelia deflexa	Hackelia	Boraginaceae	Boraginales
simple	blue to purple or white	alternate or opposite	teeth	bilaterally symmetrical	5	fused	1	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Veronica agrestis	Veronica	Plantaginaceae	Lamiales
simple	blue to purple or pink to red	alternate	entire	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Misopates orontium	Misopates	Plantaginaceae	Lamiales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	6	dry & doesn't split open	no bulbils	green to brown or pink to red	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex acetosella	Rumex	Polygonaceae	Caryophyllales
simple	blue to purple or pink to red	opposite	lobes	radially symmetrical	5	unfused	10	dry & doesn't split open	no bulbils	blue to purple or pink to red	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Geranium bicknellii	Geranium	Geraniaceae	Geraniales
simple	white	alternate	teeth or entire	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Bupleurum rotundifolium	Bupleurum	Apiaceae	Apiales
simple	blue to purple or white	basal	teeth	bilaterally symmetrical	5	unfused	1 or 5	dry & splits open	no bulbils	blue to purple	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Viola sororia	Viola	Violaceae	Malpighiales
simple	blue to purple or pink to red	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Borago officinalis	Borago	Boraginaceae	Boraginales
simple	white	alternate	entire	radially symmetrical	4 or 5	fused	3 or 4 or 5	dry & splits open or dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	parasitic on other plants	no spines or with spines	Cuscuta cephalanthi	Cuscuta	Convolvulaceae	Solanales
